category_slug,category_name,category_url,product_url,title,vendor,price_current_text,price_current_value,price_compare_text,price_compare_value,currency,sale_badge,sold_out,weight_carat,clarity,size_mm,colour,shape_cut,origin,heated,certificate,sku,desc_h2,desc_h4,raw_description_text,product_id,variant_id,og_image,image_urls_concat,scraped_at
ceylon-sapphire,Collection: Sapphires,https://jngems.com/collections/ceylon-sapphire,https://jngems.com/products/2-96ct-natural-blue-sapphire,Blue sapphire 2.96 carat Natural,J N Gems,"Rs 477,800.00",477800.0,,,LKR,True,False,2.96,Eye Clean,7.9x7.1x6.0 mm,Royal Blue,Oval Step,Sri Lanka,true,,JNBS0014,Blue sapphire,,Weight (carat): 2.96 Clarity: Eye Clean Size: 7.9x7.1x6.0 mm Colour: Royal Blue Shape and Cut: Oval Step Origin: Sri Lanka Heated: true Certificate: SKU: JNBS0014 Blue sapphire Royal Blue Sapphires. Oval gemstone. Good for Ladies Ring,6786087387345,40284280258769,http://jngems.com/cdn/shop/products/blue-sapphire-296-carat-natural-350668.jpg?v=1746414905,"https://jngems.com/cdn/shop/products/blue-sapphire-296-carat-natural-350668_530x@2x.jpg?v=1746414905,https://jngems.com/cdn/shop/products/blue-sapphire-296-carat-natural-350668_110x110@2x.jpg?v=1746414905,https://jngems.com/cdn/shop/products/blue-sapphire-296-carat-natural-345696_110x110@2x.jpg?v=1746414905,https://jngems.com/cdn/shop/products/blue-sapphire-296-carat-natural-127134_110x110@2x.jpg?v=1746414905,https://jngems.com/cdn/shop/products/blue-sapphire-296-carat-natural-453632_110x110@2x.jpg?v=1746414905,https://jngems.com/cdn/shop/products/blue-sapphire-296-carat-natural-622981_110x110@2x.jpg?v=1746414904,https://jngems.com/cdn/shop/products/blue-sapphire-296-carat-natural-386841_110x110@2x.jpg?v=1746414904",2025-09-02T05:30:20.914221+00:00
ceylon-sapphire,Collection: Sapphires,https://jngems.com/collections/ceylon-sapphire,https://jngems.com/products/4-19ct-natural-blue-sapphire,Blue Sapphire 4.19 carat Natural,J N Gems,"Rs 678,100.00",678100.0,,,LKR,True,False,4.19,Eye Clean,10.6x9.2x4.4 mm,Vivid Blue,Oval Mixed,Sri lanka,true,,JNBS0013,Blue Sapphire,,Weight (carat): 4.19 Clarity: Eye Clean Size: 10.6x9.2x4.4 mm Colour: Vivid Blue Shape and Cut: Oval Mixed Origin: Sri lanka Heated: true Certificate: SKU: JNBS0013 Blue Sapphire Natural Ceylon Blue sapphires. Oval stone good for Pendant,6786085126353,40284268855505,http://jngems.com/cdn/shop/products/blue-sapphire-419-carat-natural-894990.jpg?v=1746414923,"https://jngems.com/cdn/shop/products/blue-sapphire-419-carat-natural-894990_530x@2x.jpg?v=1746414923,https://jngems.com/cdn/shop/products/blue-sapphire-419-carat-natural-894990_110x110@2x.jpg?v=1746414923,https://jngems.com/cdn/shop/products/blue-sapphire-419-carat-natural-655296_110x110@2x.jpg?v=1746414923,https://jngems.com/cdn/shop/products/blue-sapphire-419-carat-natural-812538_110x110@2x.jpg?v=1746414922,https://jngems.com/cdn/shop/products/blue-sapphire-419-carat-natural-174018_110x110@2x.jpg?v=1746414923,https://jngems.com/cdn/shop/products/blue-sapphire-419-carat-natural-277213_110x110@2x.jpg?v=1746414922",2025-09-02T05:30:23.149891+00:00
ceylon-sapphire,Collection: Sapphires,https://jngems.com/collections/ceylon-sapphire,https://jngems.com/products/3-56ct-natural-blue-sapphire,Blue Sapphire 3.56 carat Natural,J N Gems,"Rs 909,300.00",909300.0,,,LKR,True,False,3.56,Eye Clean,9.1x6.98x5.91 mm,Medium,Cushion Mixed,Sri Lanka,true,CGJ-76902,JNBS0012,Blue Sapphire,,Weight (carat): 3.56 Clarity: Eye Clean Size: 9.1x6.98x5.91 mm Colour: Medium Shape and Cut: Cushion Mixed Origin: Sri Lanka Heated: true Certificate: CGJ-76902 SKU: JNBS0012 Blue Sapphire Medium color Blue sapphire cushion stone,6786074607825,40284246671569,http://jngems.com/cdn/shop/products/blue-sapphire-356-carat-natural-685945.jpg?v=1746414909,"https://jngems.com/cdn/shop/products/blue-sapphire-356-carat-natural-685945_530x@2x.jpg?v=1746414909,https://jngems.com/cdn/shop/products/blue-sapphire-356-carat-natural-685945_110x110@2x.jpg?v=1746414909,https://jngems.com/cdn/shop/products/blue-sapphire-356-carat-natural-471547_110x110@2x.jpg?v=1746414909,https://jngems.com/cdn/shop/products/blue-sapphire-356-carat-natural-636952_110x110@2x.jpg?v=1746414909,https://jngems.com/cdn/shop/products/blue-sapphire-356-carat-natural-753056_110x110@2x.jpg?v=1746414910,https://jngems.com/cdn/shop/products/blue-sapphire-356-carat-natural-474277_110x110@2x.jpg?v=1746414910,https://jngems.com/cdn/shop/products/blue-sapphire-356-carat-natural-937720_110x110@2x.jpg?v=1746414910",2025-09-02T05:30:26.246183+00:00
ceylon-sapphire,Collection: Sapphires,https://jngems.com/collections/ceylon-sapphire,https://jngems.com/products/yellow-sapphires-3-14-carat-natural,Yellow sapphires 3.14 carat Natural,J N Gems,"Rs 246,600.00",246600.0,,,LKR,True,False,3.14,Loupe Clean,8.3x5.6 mm,Vivid Yellow,Round Step Brilliant,Sri Lankan,false,,JNS0019,Yellow Sapphire,,Weight (carat): 3.14 Clarity: Loupe Clean Size: 8.3X5.6 mm Colour: Vivid Yellow Shape and Cut: Round Step Brilliant Origin: Sri Lankan Heated: false Certificate: SKU: JNS0019 Yellow Sapphire Beautiful luster yellow sapphires Round stone,6763813208273,40198557728977,http://jngems.com/cdn/shop/products/yellow-sapphires-314-carat-natural-832971.jpg?v=1746414938,"https://jngems.com/cdn/shop/products/217319dfc8d74dfbbe01600fe3925e5d.thumbnail.0000000_530x530.jpg?v=1630824628,https://jngems.com/cdn/shop/products/yellow-sapphires-314-carat-natural-832971_530x@2x.jpg?v=1746414938,https://jngems.com/cdn/shop/products/yellow-sapphires-314-carat-natural-832971_110x110@2x.jpg?v=1746414938,https://jngems.com/cdn/shop/products/yellow-sapphires-314-carat-natural-546643_110x110@2x.jpg?v=1746414939,https://jngems.com/cdn/shop/products/yellow-sapphires-314-carat-natural-992094_110x110@2x.jpg?v=1746414939,https://jngems.com/cdn/shop/products/217319dfc8d74dfbbe01600fe3925e5d.thumbnail.0000000_110x110@2x.jpg?v=1630824628",2025-09-02T05:30:28.885350+00:00
ceylon-sapphire,Collection: Sapphires,https://jngems.com/collections/ceylon-sapphire,https://jngems.com/products/natural-pink-sapphire,Pink Sapphire 2.34 carat Natural,jngems,"Rs 231,200.00",231200.0,,,LKR,True,False,2.34,Eye Clean,9.5x6.8x4.3 mm,Powder Pink,Octagon Radiant,Sri Lanka,false,,JNPS0001,Pink Sapphire,,"Weight (carat): 2.34 Clarity: Eye Clean Size: 9.5x6.8x4.3 mm Colour: Powder Pink Shape and Cut: Octagon Radiant Origin: Sri Lanka Heated: false Certificate: SKU: JNPS0001 Pink Sapphire Capturing the essence of elegance, this 2.34 carat natural pink sapphire exhibits a captivating power pink hue. Fashioned into an octagon radiant cut, its facets dance with light, showcasing its brilliance and allure. With eye-clean clarity, this gemstone sparkles with vibrancy and charm. Whether adorning a piece of jewelry or cherished in its natural form, this pink sapphire radiates sophistication and grace, making it a timeless addition to any collection.",6770057183441,40222979457233,http://jngems.com/cdn/shop/products/pink-sapphire-234-carat-natural-652770.jpg?v=1746414904,"https://jngems.com/cdn/shop/products/5f3f23b2951f4a3d9e152980e985e36f.thumbnail.0000000_530x530.jpg?v=1631207916,https://jngems.com/cdn/shop/products/pink-sapphire-234-carat-natural-652770_530x@2x.jpg?v=1746414904,https://jngems.com/cdn/shop/products/pink-sapphire-234-carat-natural-652770_110x110@2x.jpg?v=1746414904,https://jngems.com/cdn/shop/products/pink-sapphire-234-carat-natural-557577_110x110@2x.jpg?v=1746414904,https://jngems.com/cdn/shop/products/pink-sapphire-234-carat-natural-762964_110x110@2x.jpg?v=1746414904,https://jngems.com/cdn/shop/products/pink-sapphire-234-carat-natural-155494_110x110@2x.jpg?v=1746414904,https://jngems.com/cdn/shop/products/pink-sapphire-234-carat-natural-965019_110x110@2x.jpg?v=1746414904,https://jngems.com/cdn/shop/products/5f3f23b2951f4a3d9e152980e985e36f.thumbnail.0000000_110x110@2x.jpg?v=1631207916",2025-09-02T05:30:31.519496+00:00
ceylon-sapphire,Collection: Sapphires,https://jngems.com/collections/ceylon-sapphire,https://jngems.com/products/2-38ct-natural-green-sapphire,Green Sapphire 2.38 carat Natural,jngems,"Rs 107,900.00",107900.0,,,LKR,True,False,6.90,Eye Clean,9.3x6.8x3.5 mm,Yellowish Green,Octagon Radiant,Sri Lanka,false,LGL-1206,,Green Sapphire,,"Weight (carat): 6.90 Clarity: Eye Clean Size: 9.3x6.8x3.5 mm Colour: Yellowish Green Shape and Cut: Octagon Radiant Origin: Sri Lanka Heated: false Certificate: LGL-1206 SKU: Green Sapphire Natural Green sapphires,Octagon shape,Emerald cut,clean stone",6770049777873,40222967562449,http://jngems.com/cdn/shop/products/green-sapphire-238-carat-natural-256225.jpg?v=1746414892,"https://jngems.com/cdn/shop/products/green-sapphire-238-carat-natural-256225_530x@2x.jpg?v=1746414892,https://jngems.com/cdn/shop/products/green-sapphire-238-carat-natural-256225_110x110@2x.jpg?v=1746414892,https://jngems.com/cdn/shop/products/green-sapphire-238-carat-natural-586740_110x110@2x.jpg?v=1746414893,https://jngems.com/cdn/shop/products/green-sapphire-238-carat-natural-286214_110x110@2x.jpg?v=1746414892,https://jngems.com/cdn/shop/products/green-sapphire-238-carat-natural-669077_110x110@2x.jpg?v=1746414893,https://jngems.com/cdn/shop/products/green-sapphire-238-carat-natural-884370_110x110@2x.jpg?v=1746414893,https://jngems.com/cdn/shop/products/green-sapphire-238-carat-natural-528129_110x110@2x.jpg?v=1746414893",2025-09-02T05:30:35.664471+00:00
ceylon-sapphire,Collection: Sapphires,https://jngems.com/collections/ceylon-sapphire,https://jngems.com/products/natural-green-sapphire,Green Sapphire 6.90 carat Natural Unheated,jngems,"Rs 601,100.00",601100.0,,,LKR,True,False,6.90,Eye Clean,13.80x8.6x4.7 mm,Yellowish Green,Octagon Radiant,Sri Lanka,false,CGS-1805,JNGS0001,Green Sapphire,,Weight (carat): 6.90 Clarity: Eye Clean Size: 13.80x8.6x4.7 mm Colour: Yellowish Green Shape and Cut: Octagon Radiant Origin: Sri Lanka Heated: false Certificate: CGS-1805 SKU: JNGS0001 Green Sapphire Radiant cut beautiful gemstone,6770036342993,40222923030737,http://jngems.com/cdn/shop/products/green-sapphire-690-carat-natural-unheated-538480.jpg?v=1746414932,"https://jngems.com/cdn/shop/products/green-sapphire-690-carat-natural-unheated-538480_530x@2x.jpg?v=1746414932,https://jngems.com/cdn/shop/products/green-sapphire-690-carat-natural-unheated-538480_110x110@2x.jpg?v=1746414932,https://jngems.com/cdn/shop/products/green-sapphire-690-carat-natural-unheated-285413_110x110@2x.jpg?v=1746414932,https://jngems.com/cdn/shop/products/green-sapphire-690-carat-natural-unheated-336504_110x110@2x.jpg?v=1746414931,https://jngems.com/cdn/shop/products/green-sapphire-690-carat-natural-unheated-131205_110x110@2x.jpg?v=1746414931,https://jngems.com/cdn/shop/products/green-sapphire-690-carat-natural-unheated-602670_110x110@2x.jpg?v=1746414931,https://jngems.com/cdn/shop/products/green-sapphire-690-carat-natural-unheated-920529_110x110@2x.jpg?v=1746414931,https://jngems.com/cdn/shop/products/green-sapphire-690-carat-natural-unheated-916551_110x110@2x.jpg?v=1746414932",2025-09-02T05:30:38.818772+00:00
ceylon-sapphire,Collection: Sapphires,https://jngems.com/collections/ceylon-sapphire,https://jngems.com/products/ct-natural-peach-sapphire,Peach Sapphire 2.06 carat Natural,jngems,"Rs 146,400.00",146400.0,,,LKR,True,False,2.06,Loupe Clean,9.8x7x4.2 mm,Light Pinkish,Pear Brilliant,Sri Lanka,false,,JNPE0001,Peach Sapphire,,Weight (carat): 2.06 Clarity: Loupe Clean Size: 9.8x7x4.2 mm Colour: Light Pinkish Shape and Cut: Pear Brilliant Origin: Sri Lanka Heated: false Certificate: SKU: JNPE0001 Peach Sapphire Beautiful Peach sapphire. Pear shape for pendant,6770102042833,40223047319761,http://jngems.com/cdn/shop/products/peach-sapphire-206-carat-natural-397684.jpg?v=1746414914,"https://jngems.com/cdn/shop/products/62eec6323c5746c5b8f7d5eee762877f.thumbnail.0000000_530x530.jpg?v=1631209140,https://jngems.com/cdn/shop/products/peach-sapphire-206-carat-natural-397684_530x@2x.jpg?v=1746414914,https://jngems.com/cdn/shop/products/peach-sapphire-206-carat-natural-397684_110x110@2x.jpg?v=1746414914,https://jngems.com/cdn/shop/products/peach-sapphire-206-carat-natural-418035_110x110@2x.jpg?v=1746414914,https://jngems.com/cdn/shop/products/peach-sapphire-206-carat-natural-616754_110x110@2x.jpg?v=1746414914,https://jngems.com/cdn/shop/products/peach-sapphire-206-carat-natural-803011_110x110@2x.jpg?v=1746414915,https://jngems.com/cdn/shop/products/peach-sapphire-206-carat-natural-294137_110x110@2x.jpg?v=1746414914,https://jngems.com/cdn/shop/products/62eec6323c5746c5b8f7d5eee762877f.thumbnail.0000000_110x110@2x.jpg?v=1631209140",2025-09-02T05:30:42.118237+00:00
ceylon-sapphire,Collection: Sapphires,https://jngems.com/collections/ceylon-sapphire,https://jngems.com/products/natural-white-sapphire,White Sapphire 1.77 carat Natural,jngems,"Rs 117,200.00",117200.0,,,LKR,True,False,1.77,Eye Clean,7.1x4.5 mm,White,Round Mixed,Sri Lanka,true,,JNWS0001,White sapphire,,"Weight (carat): 1.77 Clarity: Eye Clean Size: 7.1x4.5 mm Colour: White Shape and Cut: Round Mixed Origin: Sri Lanka Heated: true Certificate: SKU: JNWS0001 White sapphire Colorless Sapphires. White sapphires, Brilliant cut Round stone",6770092671185,40223029887185,http://jngems.com/cdn/shop/products/white-sapphire-177-carat-natural-628988.jpg?v=1746414898,"https://jngems.com/cdn/shop/products/white-sapphire-177-carat-natural-628988_530x@2x.jpg?v=1746414898,https://jngems.com/cdn/shop/products/white-sapphire-177-carat-natural-628988_110x110@2x.jpg?v=1746414898,https://jngems.com/cdn/shop/products/white-sapphire-177-carat-natural-815109_110x110@2x.jpg?v=1746414898,https://jngems.com/cdn/shop/products/white-sapphire-177-carat-natural-683630_110x110@2x.jpg?v=1746414898,https://jngems.com/cdn/shop/products/white-sapphire-177-carat-natural-639013_110x110@2x.jpg?v=1746414898,https://jngems.com/cdn/shop/products/white-sapphire-177-carat-natural-165855_110x110@2x.jpg?v=1746414898",2025-09-02T05:30:45.578499+00:00
ceylon-sapphire,Collection: Sapphires,https://jngems.com/collections/ceylon-sapphire,https://jngems.com/products/natural-teal-sapphire-1,Teal Sapphire 3.11 carat Natural,jngems,"Rs 192,700.00",192700.0,,,LKR,True,False,3.11,Eye Clean,10.0x7.0x4.8 mm,Greenish Blue,Cushion Mixed,Sri Lanka,true,,JNTE0002,Teal Sapphire,,Weight (carat): 3.11 Clarity: Eye Clean Size: 10.0x7.0x4.8 mm Colour: Greenish Blue Shape and Cut: Cushion Mixed Origin: Sri Lanka Heated: true Certificate: SKU: JNTE0002 Teal Sapphire Teal green sapphires. Cushion shape stones,6770088214737,40223023595729,http://jngems.com/cdn/shop/products/teal-sapphire-311-carat-natural-414034.jpg?v=1746414898,"https://jngems.com/cdn/shop/products/5a0dcc6325b84ebd89f03c9d31429b2f.thumbnail.0000000_530x530.jpg?v=1631208591,https://jngems.com/cdn/shop/products/teal-sapphire-311-carat-natural-414034_530x@2x.jpg?v=1746414898,https://jngems.com/cdn/shop/products/teal-sapphire-311-carat-natural-414034_110x110@2x.jpg?v=1746414898,https://jngems.com/cdn/shop/products/teal-sapphire-311-carat-natural-577323_110x110@2x.jpg?v=1746414899,https://jngems.com/cdn/shop/products/teal-sapphire-311-carat-natural-448712_110x110@2x.jpg?v=1746414898,https://jngems.com/cdn/shop/products/teal-sapphire-311-carat-natural-142522_110x110@2x.jpg?v=1746414899,https://jngems.com/cdn/shop/products/5a0dcc6325b84ebd89f03c9d31429b2f.thumbnail.0000000_110x110@2x.jpg?v=1631208591",2025-09-02T05:30:48.022983+00:00
ceylon-sapphire,Collection: Sapphires,https://jngems.com/collections/ceylon-sapphire,https://jngems.com/products/1-97-carat-natural-blue-sapphire,Blue Sapphire 1.97 carat Natural,jngems,"Rs 209,600.00",209600.0,,,LKR,True,False,1.97,Eye Clean,8.2x7.1x4 mm,Royal Blue,Oval Step,Sri Lanka,true,,JNBS0010,Blue Sapphire,,Weight (carat): 1.97 Clarity: Eye Clean Size: 8.2x7.1x4 mm Colour: Royal Blue Shape and Cut: Oval Step Origin: Sri Lanka Heated: true Certificate: SKU: JNBS0010 Blue Sapphire Natural Blue sapphires. Cornflower blue . Mixed cut,6770021728465,40222903042257,http://jngems.com/cdn/shop/products/blue-sapphire-197-carat-natural-187936.jpg?v=1746414909,"https://jngems.com/cdn/shop/products/blue-sapphire-197-carat-natural-187936_530x@2x.jpg?v=1746414909,https://jngems.com/cdn/shop/products/blue-sapphire-197-carat-natural-187936_110x110@2x.jpg?v=1746414909,https://jngems.com/cdn/shop/products/blue-sapphire-197-carat-natural-760254_110x110@2x.jpg?v=1746414910,https://jngems.com/cdn/shop/products/blue-sapphire-197-carat-natural-851926_110x110@2x.jpg?v=1746414910",2025-09-02T05:30:51.829232+00:00
ceylon-sapphire,Collection: Sapphires,https://jngems.com/collections/ceylon-sapphire,https://jngems.com/products/ct-natural-blue-sapphire,Blue Sapphire 1.50 carat Natural,jngems,"Rs 160,300.00",160300.0,,,LKR,True,False,1.50,Eye Clean,"6,3x4.4 mm",Cornflower Blue,Round Step,Sri Lanka,true,,JNBS0009,Blue sapphire,,"Weight (carat): 1.50 Clarity: Eye Clean Size: 6,3x4.4 mm Colour: Cornflower Blue Shape and Cut: Round Step Origin: Sri Lanka Heated: true Certificate: SKU: JNBS0009 Blue sapphire Cornflower blue color Blue Sapphires",6770011865297,40222886691025,http://jngems.com/cdn/shop/products/blue-sapphire-150-carat-natural-444224.jpg?v=1746414902,"https://jngems.com/cdn/shop/products/blue-sapphire-150-carat-natural-444224_530x@2x.jpg?v=1746414902,https://jngems.com/cdn/shop/products/blue-sapphire-150-carat-natural-444224_110x110@2x.jpg?v=1746414902,https://jngems.com/cdn/shop/products/blue-sapphire-150-carat-natural-869295_110x110@2x.jpg?v=1746414901,https://jngems.com/cdn/shop/products/blue-sapphire-150-carat-natural-113384_110x110@2x.jpg?v=1746414902",2025-09-02T05:30:57.045327+00:00
ceylon-sapphire,Collection: Sapphires,https://jngems.com/collections/ceylon-sapphire,https://jngems.com/products/1-36ct-natural-blue-sapphire,Natural Blue Sapphire 1.36 carat,jngems,"Rs 84,800.00",84800.0,,,LKR,True,False,1.36,Eye Clean,7.4x5.6x3.4 mm,Medium Blue,Oval Step,Sri Lanka,true,,JNBS0008,Blue sapphire,,Weight (carat): 1.36 Clarity: Eye Clean Size: 7.4x5.6x3.4 mm Colour: Medium Blue Shape and Cut: Oval Step Origin: Sri Lanka Heated: true Certificate: SKU: JNBS0008 Blue sapphire Light Blue color sapphires,6769993941201,40222836097233,http://jngems.com/cdn/shop/products/natural-blue-sapphire-136-carat-781366.jpg?v=1746414912,"https://jngems.com/cdn/shop/products/6599731002e047918f96bfb22247e8d4.thumbnail.0000000_530x530.jpg?v=1631206396,https://jngems.com/cdn/shop/products/natural-blue-sapphire-136-carat-781366_530x@2x.jpg?v=1746414912,https://jngems.com/cdn/shop/products/natural-blue-sapphire-136-carat-781366_110x110@2x.jpg?v=1746414912,https://jngems.com/cdn/shop/products/natural-blue-sapphire-136-carat-240608_110x110@2x.jpg?v=1746414911,https://jngems.com/cdn/shop/products/natural-blue-sapphire-136-carat-947703_110x110@2x.jpg?v=1746414912,https://jngems.com/cdn/shop/products/natural-blue-sapphire-136-carat-922663_110x110@2x.jpg?v=1746414912,https://jngems.com/cdn/shop/products/natural-blue-sapphire-136-carat-368348_110x110@2x.jpg?v=1746414912,https://jngems.com/cdn/shop/products/natural-blue-sapphire-136-carat-579654_110x110@2x.jpg?v=1746414912,https://jngems.com/cdn/shop/products/6599731002e047918f96bfb22247e8d4.thumbnail.0000000_110x110@2x.jpg?v=1631206396",2025-09-02T05:30:59.992753+00:00
